References:	 ['ElMiron', 'Mota', 'Ust_Ishim', 'Kostenki14', 'GoyetQ116-1', 'Vestonice16', 'MA1', 'Villabruna', 'EHG', 'CHG', 'Natufian', 'Greece_N', 'Levant_N']
target	feasible	Anatolia_N	Armenia_ChL	Steppe_MLBA	Tunisia_N	Megiddo_MLBA_original	prob	nested-p	nested_p_with_Anatolia_N	nested_p_with_Armenia_ChL	nested_p_with_Steppe_MLBA	nested_p_with_Tunisia_N	nested_p_with_Megiddo_MLBA_original	valid
Birgi_3	False	0	-1.591	0.799	0	1.756	9.71223e-19	0.0	0.0	0	0	0.0	0	False
Birgi_3	True	0	0.146	0	0.133	0.721	0.628877	0.7850561775518294	0.5159407665048452	0	1.0	0	0	False
Birgi_3	True	0	0	0.069	0.132	0.800	0.499816	0.40091734304199245	0.3163445568681117	0.3492995926991749	0	0	0	False
Birgi_3	True	0.491	0.509	0	0	0	2.99434e-21	0.0	0	0	2.42279196704942e-10	0.0	0.0	False
Birgi_3	True	0.851	0	0.147	0	0	0	0.0	0	0.0	0	0.0	0.0	False
Birgi_3	True	0.689	0	0	0.311	0	1.27666e-08	3.411015914167592e-11	0	4.76173477870212e-07	0.01730671699889419	0	9.524159239049368e-12	False
Birgi_3	False	-2.176	0	0	0	3.176	0	0.0	0	0.0	0.0	0.0	0	False
Birgi_3	False	0	1.584	-0.583	0	0	1.92613e-14	0.0	0.015235749700844625	0	0	0.008024492354843704	1.0	False
Birgi_3	True	0	0.716	0	0.284	0	7.80386e-15	0.0	2.919886554764162e-14	0	0.0026572980891327314	0	0.0	False
Birgi_3	True	0	0.106	0	0	0.894	0.00569617	0.00029168368919718635	0.0030807792557926428	0	1.0	1.809473360991909e-05	0	False
Birgi_3	True	0	0	0.454	0.546	0	0	0.0	0.0	0.0	0	0	0.0	False
Birgi_3	True	0	0	0.065	0	0.935	0.0107166	0.0007060733446592193	0.005911774837471073	1.0	0	9.804413347003216e-05	0	False
Birgi_3	True	0	0	0	0.134	0.866	0.181581	0.057455763891813505	0.13863905505810792	0.008060423079027212	0.01719853389559156	0	0	False
Birgi_3	True	1.000	0	0	0	0	0	0.0	0	2.9976021664879227e-15	0.00030344638337609364	0.0	1.0	False
Birgi_3	True	0	1.000	0	0	0	0	0.0	1.5021317523178368e-13	0	0.0	0.0	0.0	False
Birgi_3	True	0	0	1.000	0	0	0	0.0	0.0	0.0	0	0.0	0.0	False
Birgi_3	True	0	0	0	1.000	0	0	0.0	0.0	0.0	0.0	0	0.0	False
Birgi_3	True	0	0	0	0	1.000	0.00754273	0.0006106744286737964	1.0	0.4051458401601302	0.10994581435320638	0.0005170909570525462	0	False
CasTuk_T_15_a	False	0.472	-0.111	0.200	0.223	0.216	0.0917313	nan	0	0	0	0	0	False
CasTuk_T_15_a	True	0.561	0.087	0.105	0.247	0	0.091144	0.24440590842530352	0	0	0	0	0.24440590842530352	False
CasTuk_T_15_a	False	0.011	-1.045	0.628	0	1.406	0.00013601	1.1071620500957557e-05	0	0	0	1.1071620500957557e-05	0	False
CasTuk_T_15_a	False	0.581	0.276	0	0.253	-0.110	0.0480993	0.06507795959918983	0	0	0.06507795959918983	0	0	False
CasTuk_T_15_a	True	0.506	0	0.148	0.231	0.115	0.109228	0.386793021476584	0	0.386793021476584	0	0	0	False
CasTuk_T_15_a	False	0	-0.618	0.440	0.125	1.052	0.00145545	0.0002712743205693924	0.0002712743205693924	0	0	0	0	False
CasTuk_T_15_a	False	0.608	0.409	-0.017	0	0	1.39865e-13	9.992007221626409e-16	0	0	0	2.220446049250313e-16	1.6402434965812063e-12	False
CasTuk_T_15_a	True	0.504	0.252	0	0.244	0	0.050474	0.0982735856043615	0	0	0.06991562837763576	0	0.26605001126886585	False
CasTuk_T_15_a	True	0.258	0.229	0	0	0.514	5.45816e-11	7.287503933639528e-13	0	0	1.4667782544108832e-09	4.319877788816484e-13	0	False
CasTuk_T_15_a	True	0.600	0	0.155	0.245	0	0.0837491	0.22752389798959016	0	0.20505499156097573	0	0	0.136941034139763	False
CasTuk_T_15_a	True	0.199	0	0.149	0	0.652	1.33037e-08	3.8280323355621704e-10	0	9.386626234064721e-07	0	6.654421458307525e-11	0	False
CasTuk_T_15_a	True	0.583	0	0	0.239	0.177	6.56109e-05	1.0175781741006418e-05	0	9.60707148123241e-06	2.40358133196672e-06	0	0	False
CasTuk_T_15_a	False	0	1.181	-0.389	0.208	0	1.62796e-17	0.0	0.0	0	0	0	0.0	False
CasTuk_T_15_a	False	0	-1.812	1.000	0	1.765	2.01709e-21	0.0	0.0	0	0	0.0	0	False
CasTuk_T_15_a	True	0	0.243	0	0.166	0.592	5.07955e-07	2.7214933195907065e-08	2.0612347939596987e-08	0	3.3937235277559097e-06	0	0	False
CasTuk_T_15_a	True	0	0	0.159	0.160	0.681	4.53777e-05	6.404562057804597e-06	1.4844712115102965e-06	0.0010959583627725422	0	0	0	False
CasTuk_T_15_a	True	0.644	0.356	0	0	0	4.56658e-13	6.994405055138486e-15	0	0	1.0	9.992007221626409e-16	0.0002957690572011895	False
CasTuk_T_15_a	True	0.801	0	0.196	0	0	8.16689e-14	1.1102230246251565e-15	0	0.05627158685889655	0	1.1102230246251565e-16	5.687694093481355e-08	False
CasTuk_T_15_a	True	0.728	0	0	0.272	0	0.000125118	3.759567861605362e-05	0	1.6910388822122258e-05	7.0191879991687856e-06	0	0.691004582796256	False
CasTuk_T_15_a	False	-5.792	0	0	0	6.792	0	0.0	0	0.0	0.0	0.0	0	False
CasTuk_T_15_a	False	0	1.563	-0.563	0	0	3.00414e-21	0.0	1.4846013307590056e-10	0	0	4.016409228979612e-06	0.16707438258909657	False
CasTuk_T_15_a	True	0	0.708	0	0.292	0	1.70553e-17	0.0	0.0	0	0.11241058465536402	0	5.1736392947532295e-14	False
CasTuk_T_15_a	True	0	0.228	0	0	0.772	4.18524e-12	8.137934770502397e-14	0.004370717330542284	0	1.0	6.599058088863075e-08	0	False
CasTuk_T_15_a	True	0	0	0.474	0.526	0	0	0.0	0.0	0.0	0	0	0.0	False
CasTuk_T_15_a	True	0	0	0.162	0	0.838	8.10702e-09	4.07128886159569e-10	0.06885949208262188	1.0	0	1.8354653403829246e-06	0	False
CasTuk_T_15_a	True	0	0	0	0.169	0.831	9.62683e-10	3.6037173245517806e-11	8.752378855003684e-08	4.1884979630313346e-05	1.412240105969076e-07	0	0	False
CasTuk_T_15_a	True	1.000	0	0	0	0	3.85741e-19	0.0	0	7.595553852546288e-09	5.4944350846852785e-08	0.0	1.0	False
CasTuk_T_15_a	True	0	1.000	0	0	0	0	0.0	0.0	0	1.1102230246251565e-15	0.0	0.0	False
CasTuk_T_15_a	True	0	0	1.000	0	0	0	0.0	0.0	0.0	0	0.0	0.0	False
CasTuk_T_15_a	True	0	0	0	1.000	0	0	0.0	0.0	0.0	0.0	0	0.0	False
CasTuk_T_15_a	True	0	0	0	0	1.000	6.59099e-13	1.7541523789077473e-14	1.0	0.010739022593132197	1.0419599357769371e-06	1.3753621007528416e-05	0	False
Tribunale_T_113	False	-0.034	0.236	-0.069	0.116	0.749	0.325513	nan	0	0	0	0	0	False
Tribunale_T_113	False	0.346	0.717	-0.298	0.235	0	0.0117784	0.0005317201176467945	0	0	0	0	0.0005317201176467945	False
Tribunale_T_113	False	-0.248	-0.005	0.038	0	1.215	0.0720087	0.010423777309360394	0	0	0	0.010423777309360394	0	False
Tribunale_T_113	False	-0.068	0.113	0	0.104	0.851	0.31324	0.2588307748056684	0	0	0.2588307748056684	0	0	False
Tribunale_T_113	False	-0.100	0	0.040	0.091	0.969	0.19045	0.07265480945693903	0	0.07265480945693903	0	0	0	False
Tribunale_T_113	False	0	0.303	-0.106	0.129	0.675	0.359955	0.4088988809610723	0.4088988809610723	0	0	0	0	False
Tribunale_T_113	False	0.236	1.378	-0.614	0	0	5.37931e-11	7.80486786311485e-14	0	0	0	3.543720872301037e-12	2.2171153801764376e-13	False
Tribunale_T_113	True	0.464	0.286	0	0.250	0	1.83541e-06	1.3739375526178321e-08	0	0	8.660714535535519e-07	0	3.4159857165150243e-09	False
Tribunale_T_113	False	-0.240	0.065	0	0	1.174	0.079102	0.02248290581673551	0	0	0.3103936546677718	0.011972074540467559	0	False
Tribunale_T_113	True	0.658	0	0.076	0.266	0	9.75793e-11	1.5265566588595902e-13	0	7.026601522852616e-12	0	0	8.026912468039882e-14	False
Tribunale_T_113	False	-0.251	0	0.037	0	1.214	0.0859348	0.02588737191570889	0	0.3874277138646819	0	0.043239857633034284	0	False
Tribunale_T_113	False	-0.100	0	0	0.086	1.015	0.179527	0.09744180022263194	0	0.06591202692583786	0.23095016598207052	0	0	False
Tribunale_T_113	False	0	1.356	-0.587	0.231	0	8.4852e-12	9.880984919163893e-15	4.29101199017623e-13	0	0	0	1.3322676295501878e-15	False
Tribunale_T_113	False	0	-1.110	0.563	0	1.531	2.25922e-16	0.0	0.0	0	0	0.0	0	False
Tribunale_T_113	True	0	0.107	0	0.114	0.780	0.277317	0.23281759176010175	0.20032546813087837	0	0.1350913237551703	0	0	False
Tribunale_T_113	True	0	0	0.035	0.110	0.855	0.153308	0.07240354620919498	0.15432211882268998	0.03255556400709747	0	0	0	False
Tribunale_T_113	True	0.635	0.365	0	0	0	1.875e-19	0.0	0	0	1.621169865018146e-11	1.1102230246251565e-16	0.0	False
Tribunale_T_113	True	0.876	0	0.122	0	0	2.6657e-25	0.0	0	0.0	0	0.0	0.0	False
Tribunale_T_113	True	0.719	0	0	0.281	0	1.43504e-10	4.757305660518796e-13	0	8.575695568113773e-07	0.2352224698631219	0	8.137934770502397e-14	False
Tribunale_T_113	False	-3.704	0	0	0	4.704	0	0.0	0	0.0	0.0	0.0	0	False
Tribunale_T_113	False	0	1.784	-0.784	0	0	8.38435e-12	1.9872992140790302e-14	0.010660804319553518	0	0	0.12305499944201881	1.0	False
Tribunale_T_113	True	0	0.693	0	0.307	0	5.53562e-19	0.0	2.220446049250313e-16	0	4.4791248487996427e-10	0	0.0	False
Tribunale_T_113	True	0	0.068	0	0	0.932	0.0125084	0.0019475940349621412	0.007042881530441192	0	1.0	0.000550300206794585	0	False
Tribunale_T_113	True	0	0	0.429	0.571	0	0	0.0	0.0	0.0	0	0	0.0	False
Tribunale_T_113	True	0	0	0.036	0	0.964	0.0164645	0.002883454732011681	0.009598131435988533	1.0	0	0.0030706607642514427	0	False
Tribunale_T_113	True	0	0	0	0.118	0.882	0.112506	0.05397165873023957	0.08393553602654746	0.029658123976030737	0.12187953558778841	0	0	False
Tribunale_T_113	True	1.000	0	0	0	0	4.53493e-26	0.0	0	2.510236352115669e-09	0.010100983912699757	0.0	1.0	False
Tribunale_T_113	True	0	1.000	0	0	0	0	0.0	0.0	0	0.0	0.0	0.0	False
Tribunale_T_113	True	0	0	1.000	0	0	0	0.0	0.0	0.0	0	0.0	0.0	False
Tribunale_T_113	True	0	0	0	1.000	0	0	0.0	0.0	0.0	0.0	0	0.0	False
Tribunale_T_113	True	0	0	0	0	1.000	0.0236706	0.0063658503778036835	1.0	1.0	0.5870340853292828	0.009821437357809604	0	False
Italy_Sicily_Punic_I22095	False	0.579	-0.045	0.279	0.030	0.158	0.0769563	nan	0	0	0	0	0	False
Italy_Sicily_Punic_I22095	True	0.646	0.085	0.220	0.049	0	0.0818984	0.2827133723451306	0	0	0	0	0.2827133723451306	False
Italy_Sicily_Punic_I22095	False	0.540	-0.127	0.318	0	0.270	0.115887	1.0	0	0	0	1.0	0	False
Italy_Sicily_Punic_I22095	False	0.738	0.497	0	0.076	-0.311	0.00943613	0.005711957505110887	0	0	0.005711957505110887	0	0	False
Italy_Sicily_Punic_I22095	True	0.603	0	0.262	0.030	0.105	0.0979557	0.4530540161440324	0	0.4530540161440324	0	0	0	False
Italy_Sicily_Punic_I22095	False	0	-0.699	0.583	-0.109	1.225	0.000322783	4.6370549835805797e-05	4.6370549835805797e-05	0	0	0	0	False
Italy_Sicily_Punic_I22095	True	0.662	0.135	0.203	0	0	0.060637	0.17481972130738677	0	0	0	0.1265762516029525	0.06162880702925644	True
Italy_Sicily_Punic_I22095	True	0.539	0.426	0	0.035	0	0.00366461	0.0026491935660373223	0	0	0.0010638539231763167	0	0.0397622685911132	False
Italy_Sicily_Punic_I22095	False	0.586	0.479	0	0	-0.066	0.00347267	0.0024590012682248474	0	0	0.0005260447092886311	0.036427057809477414	0	False
Italy_Sicily_Punic_I22095	True	0.683	0	0.267	0.050	0	0.0899762	0.33908651421048686	0	0.31514252728755077	0	0	0.20590321073206796	False
Italy_Sicily_Punic_I22095	True	0.555	0	0.259	0	0.186	0.100851	0.413127093878218	0	0.1830112407816067	0	0.2723246246915637	0	True
Italy_Sicily_Punic_I22095	True	0.653	0	0	0.021	0.326	1.76286e-12	2.0650148258027912e-14	0	9.914291609902648e-14	2.7755575615628914e-15	0	0	False
Italy_Sicily_Punic_I22095	False	0	1.308	-0.344	0.035	0	4.11874e-19	0.0	0.0	0	0	0	0.0	False
Italy_Sicily_Punic_I22095	False	0	0.581	-0.013	0	0.453	1.04607e-23	0.0	0.0	0	0	0.0	0	False
Italy_Sicily_Punic_I22095	False	0	0.432	0	-0.045	0.613	1.15741e-09	3.057010200535615e-11	1.7010648445392462e-10	0	1.6818686110475767e-08	0	0	False
Italy_Sicily_Punic_I22095	False	0	0	0.262	-0.062	0.799	4.50383e-06	4.918952744015215e-07	9.432973091527685e-08	0.00041598259041619734	0	0	0	False
Italy_Sicily_Punic_I22095	True	0.567	0.433	0	0	0	0.00422949	0.004533944177666949	0	0	0.001988631083846948	0.27715250944306635	0.3096893876898159	True
Italy_Sicily_Punic_I22095	True	0.714	0	0.284	0	0	0.0618841	0.18975585446100307	0	0.2582712328745609	0	0.10666164075614393	0.08336737210895473	True
Italy_Sicily_Punic_I22095	True	0.921	0	0	0.079	0	1.90181e-12	4.451994328746878e-14	0	2.758904216193514e-13	1.9984014443252818e-15	0	0.13640966818927747	False
Italy_Sicily_Punic_I22095	False	-5.084	0	0	0	6.084	0	0.0	0	0.0	0.0	0.0	0	False
Italy_Sicily_Punic_I22095	False	0	1.333	-0.334	0	0	1.53443e-15	0.0	0.0	0	0	1.0	1.0	False
Italy_Sicily_Punic_I22095	True	0	0.916	0	0.084	0	4.14332e-18	0.0	0.0	0	1.0	0	1.4415579840942883e-11	False
Italy_Sicily_Punic_I22095	True	0	0.471	0	0	0.529	5.9792e-10	2.7580493444645526e-11	2.349508365639963e-10	0	1.0	0.05293404404564983	0	True
Italy_Sicily_Punic_I22095	True	0	0	0.693	0.307	0	0	0.0	0.0	0.0	0	0	0.0	False
Italy_Sicily_Punic_I22095	True	0	0	0.271	0	0.729	1.41543e-06	2.15080104060128e-07	1.4925298552626032e-08	1.0	0	0.02877540590228811	0	False
Italy_Sicily_Punic_I22095	False	0	0	0	-0.084	1.084	6.54862e-17	0.0	5.774811480119268e-07	3.1392577426458956e-10	1.609823385706477e-14	0	0	False
Italy_Sicily_Punic_I22095	True	1.000	0	0	0	0	1.80913e-13	5.551115123125783e-15	0	1.0325074129013956e-14	1.1102230246251565e-16	0.0056740859825787915	1.0	False
Italy_Sicily_Punic_I22095	True	0	1.000	0	0	0	7.36797e-19	0.0	0.0	0	1.1065823641409622e-05	0.011632751958112086	3.786526647786559e-12	False
Italy_Sicily_Punic_I22095	True	0	0	1.000	0	0	0	0.0	0.0	0.0	0	0.0	0.0	False
Italy_Sicily_Punic_I22095	True	0	0	0	1.000	0	0	0.0	0.0	0.0	0.0	0	0.0	False
Italy_Sicily_Punic_I22095	True	0	0	0	0	1.000	8.81276e-18	0.0	1.0	6.088063386755493e-11	5.329070518200751e-15	0.008372557925327873	0	False
Italy_Sicily_Punic_I22236	True	0.404	0.040	0.266	0.113	0.176	0.129178	nan	0	0	0	0	0	False
Italy_Sicily_Punic_I22236	True	0.485	0.171	0.210	0.134	0	0.128744	0.25494516431732095	0	0	0	0	0.25494516431732095	False
Italy_Sicily_Punic_I22236	False	0.219	-0.220	0.385	0	0.616	0.020334	0.007691212139912973	0	0	0	0.007691212139912973	0	False
Italy_Sicily_Punic_I22236	False	0.511	0.540	0	0.136	-0.188	0.0115112	0.003111338460260793	0	0	0.003111338460260793	0	0	False
Italy_Sicily_Punic_I22236	True	0.402	0	0.289	0.108	0.202	0.175858	0.6629166175161056	0	0.6629166175161056	0	0	0	False
Italy_Sicily_Punic_I22236	False	0	-0.232	0.392	0.046	0.794	0.00536704	0.000978401319302269	0.000978401319302269	0	0	0	0	False
Italy_Sicily_Punic_I22236	True	0.524	0.331	0.145	0	0	0.000374167	5.408249456406722e-05	0	0	0	1.8343346902094382e-05	0.0003970553245644659	False
Italy_Sicily_Punic_I22236	True	0.387	0.497	0	0.116	0	0.00876166	0.0039560864997626455	0	0	0.0017747895936701674	0	0.12739206435298	False
Italy_Sicily_Punic_I22236	True	0.319	0.527	0	0	0.154	7.71718e-05	7.16716771653747e-06	0	0	4.644395904818133e-05	0.0001103395676275154	0	False
Italy_Sicily_Punic_I22236	True	0.563	0	0.300	0.137	0	0.107314	0.200588446465658	0	0.16618775605268843	0	0	0.08209147800187044	False
Italy_Sicily_Punic_I22236	True	0.249	0	0.281	0	0.470	0.0151197	0.008782448831760936	0	0.12400442793720923	0	0.002316694291487731	0	False
Italy_Sicily_Punic_I22236	True	0.395	0	0	0.076	0.529	4.6651e-15	0.0	0	1.1102230246251565e-16	0.0	0	0	False
Italy_Sicily_Punic_I22236	False	0	1.120	-0.225	0.105	0	4.43843e-16	0.0	0.0	0	0	0	0.0	False
Italy_Sicily_Punic_I22236	False	0	-0.535	0.545	0	0.976	2.89411e-21	0.0	0.0	0	0	0.0	0	False
Italy_Sicily_Punic_I22236	True	0	0.511	0	0.071	0.418	1.08271e-05	6.240720565875435e-07	8.451098205575214e-06	0	2.578121216778584e-05	0	0	False
Italy_Sicily_Punic_I22236	True	0	0	0.289	0.058	0.652	0.00435553	0.001467786199593979	0.00033603954838390404	0.13981446180314894	0	0	0	False
Italy_Sicily_Punic_I22236	True	0.457	0.543	0	0	0	9.7423e-05	1.6147484593220796e-05	0	0	0.021858665905498564	0.00019884146618487364	0.27034414065478063	False
Italy_Sicily_Punic_I22236	True	0.672	0	0.326	0	0	0.000104218	1.7558043999610362e-05	0	0.024161529004353755	0	3.5015766045587426e-06	9.353077458618131e-05	False
Italy_Sicily_Punic_I22236	True	0.835	0	0	0.165	0	7.31388e-16	0.0	0	0.0	0.0	0	0.01019215090878689	False
Italy_Sicily_Punic_I22236	False	-7.538	0	0	0	8.538	0	0.0	0	0.0	0.0	0.0	0	False
Italy_Sicily_Punic_I22236	False	0	1.260	-0.260	0	0	3.66047e-12	4.063416270128073e-14	1.3230749829062916e-11	0	0	1.0	1.0	False
Italy_Sicily_Punic_I22236	True	0	0.836	0	0.164	0	5.84184e-10	1.1872502980736499e-11	6.001543706446455e-11	0	1.0	0	4.879182828876338e-07	False
Italy_Sicily_Punic_I22236	True	0	0.518	0	0	0.482	1.95275e-06	1.404172436103579e-07	0.0009032878197614558	0	1.0	0.013260652489311298	0	False
Italy_Sicily_Punic_I22236	True	0	0	0.613	0.387	0	0	0.0	0.0	0.0	0	0	0.0	False
Italy_Sicily_Punic_I22236	True	0	0	0.290	0	0.710	0.00358017	0.0016636208260685237	0.01680141404973645	1.0	0	0.1435954680209437	0	True
Italy_Sicily_Punic_I22236	True	0	0	0	0.038	0.962	2.69365e-16	0.0	0.0030189172056199753	2.6201263381153694e-14	0.0	0	0	False
Italy_Sicily_Punic_I22236	True	1.000	0	0	0	0	6.67677e-21	0.0	0	0.0	0.0	1.2539493476904084e-07	1.0	False
Italy_Sicily_Punic_I22236	True	0	1.000	0	0	0	2.53876e-14	3.3306690738754696e-16	1.9473311851925246e-13	0	0.00023428018197857448	5.502889049990856e-07	2.881195282355975e-11	False
Italy_Sicily_Punic_I22236	True	0	0	1.000	0	0	0	0.0	0.0	0.0	0	0.0	0.0	False
Italy_Sicily_Punic_I22236	True	0	0	0	1.000	0	0	0.0	0.0	0.0	0.0	0	0.0	False
Italy_Sicily_Punic_I22236	True	0	0	0	0	1.000	1.61558e-15	0.0	1.0	1.2539969063141143e-12	1.1102230246251565e-16	1.0	0	True
Italy_Sicily_Punic_I22232	False	0.356	-0.259	0.309	0.138	0.456	0.707684	nan	0	0	0	0	0	False
Italy_Sicily_Punic_I22232	True	0.586	0.037	0.172	0.205	0	0.423636	0.054706807790123047	0	0	0	0	0.054706807790123047	False
Italy_Sicily_Punic_I22232	False	0.093	-0.591	0.466	0	1.033	0.264567	0.016897392023811797	0	0	0	0.016897392023811797	0	False
Italy_Sicily_Punic_I22232	False	0.582	0.307	0	0.205	-0.094	0.0770965	0.0014964349712097702	0	0	0.0014964349712097702	0	0	False
Italy_Sicily_Punic_I22232	True	0.460	0	0.187	0.168	0.185	0.528557	0.10699866449423778	0	0.10699866449423778	0	0	0	False
Italy_Sicily_Punic_I22232	False	0	-0.561	0.454	0.059	1.049	0.255997	0.015692560814913215	0.015692560814913215	0	0	0	0	False
Italy_Sicily_Punic_I22232	True	0.664	0.201	0.135	0	0	1.73988e-06	1.982315978033e-09	0	0	0	1.6177867934175083e-09	4.55459370218847e-09	False
Italy_Sicily_Punic_I22232	True	0.524	0.279	0	0.197	0	0.0812206	0.003617399071199623	0	0	0.005991025225045465	0	0.28125824575901925	False
Italy_Sicily_Punic_I22232	True	0.268	0.255	0	0	0.477	1.67783e-05	3.119524993877576e-08	0	0	7.784334798977e-08	7.496839073972694e-07	0	False
Italy_Sicily_Punic_I22232	True	0.609	0	0.196	0.195	0	0.399661	0.0813088835207354	0	0.24916133171538257	0	0	0.1197184848008307	False
Italy_Sicily_Punic_I22232	True	0.211	0	0.189	0	0.601	0.00689557	8.190094735138764e-05	0	0.00029325370792820937	0	5.633607000332663e-05	0	False
Italy_Sicily_Punic_I22232	True	0.496	0	0	0.168	0.336	0.000103114	3.0164952702360637e-07	0	7.970211221675072e-06	1.628847007273393e-07	0	0	False
Italy_Sicily_Punic_I22232	False	0	1.211	-0.367	0.156	0	6.47105e-18	0.0	0.0	0	0	0	0.0	False
Italy_Sicily_Punic_I22232	False	0	-0.656	0.500	0	1.156	0.288315	0.03889070511376724	0.3750088039153202	0	0	0.41762105819125184	0	False
Italy_Sicily_Punic_I22232	True	0	0.236	0	0.096	0.668	2.02889e-05	3.9439420507214606e-08	9.563776373067157e-07	0	1.0606525824297108e-07	0	0	False
Italy_Sicily_Punic_I22232	True	0	0	0.193	0.091	0.716	0.0104042	0.00014804415264635384	0.00010536805800276383	0.0005926254468675562	0	0	0	False
Italy_Sicily_Punic_I22232	True	0.621	0.379	0	0	0	5.25854e-07	9.421756708150042e-10	0	0	0.027091034518632595	6.367571026011376e-09	0.0012622021304329323	False
Italy_Sicily_Punic_I22232	True	0.748	0	0.251	0	0	2.39494e-06	5.70898162077782e-09	0	0.27332167829229903	0	1.7276035046975835e-09	2.1478903470262267e-06	False
Italy_Sicily_Punic_I22232	True	0.760	0	0	0.240	0	0.000103434	5.70558261414611e-07	0	5.725025772007619e-06	2.252873282371226e-07	0	0.1804395614565758	False
Italy_Sicily_Punic_I22232	False	-8.531	0	0	0	9.531	0	0.0	0	0.0	0.0	0.0	0	False
Italy_Sicily_Punic_I22232	False	0	1.444	-0.444	0	0	2.48094e-17	0.0	1.7541523789077473e-14	0	0	1.0	0.0	False
Italy_Sicily_Punic_I22232	True	0	0.767	0	0.233	0	2.53941e-15	0.0	0.0	0	1.0	0	1.4732659536775827e-13	False
Italy_Sicily_Punic_I22232	True	0	0.239	0	0	0.761	1.94865e-06	4.460884217571959e-09	0.0072216302990030234	0	2.842328927776805e-09	0.005565083459216802	0	False
Italy_Sicily_Punic_I22232	True	0	0	0.541	0.459	0	0	0.0	0.0	0.0	0	0	0.0	False
Italy_Sicily_Punic_I22232	True	0	0	0.200	0	0.800	0.00332801	5.222392051440483e-05	0.05627158685889677	6.435425176598564e-05	0	0.028001095029278278	0	False
Italy_Sicily_Punic_I22232	True	0	0	0	0.094	0.906	3.23999e-07	5.326976637576308e-10	6.00840361355548e-05	0.0005232299757794712	9.408644241482023e-08	0	0	False
Italy_Sicily_Punic_I22232	True	1.000	0	0	0	0	1.10902e-13	0.0	0	7.996453499359291e-10	1.2117229442054622e-10	9.71001057337162e-13	1.0	False
Italy_Sicily_Punic_I22232	True	0	1.000	0	0	0	5.82094e-23	0.0	0.0	0	2.8900114856789116e-08	1.5697521060786812e-10	0.0	False
Italy_Sicily_Punic_I22232	True	0	0	1.000	0	0	0	0.0	0.0	0.0	0	0.0	0.0	False
Italy_Sicily_Punic_I22232	True	0	0	0	1.000	0	0	0.0	0.0	0.0	0.0	0	0.0	False
Italy_Sicily_Punic_I22232	True	0	0	0	0	1.000	2.96343e-07	7.997292827965907e-10	1.0	0.010417921365778238	3.631258238545598e-07	0.13649806859456715	0	True
Italy_Sicily_Punic_I4798	True	0.531	0.065	0.199	0.030	0.176	0.533262	nan	0	0	0	0	0	False
Italy_Sicily_Punic_I4798	True	0.627	0.165	0.153	0.055	0	0.515113	0.28167302819419804	0	0	0	0	0.28167302819419804	False
Italy_Sicily_Punic_I4798	False	0.451	-0.110	0.295	0	0.366	1.24805e-12	1.1102230246251565e-16	0	0	0	1.1102230246251565e-16	0	False
Italy_Sicily_Punic_I4798	False	0.662	0.433	0	0.058	-0.154	0.171771	0.016292760778004345	0	0	0.016292760778004345	0	0	False
Italy_Sicily_Punic_I4798	True	0.525	0	0.230	0.020	0.224	0.588808	0.5100327081891726	0	0.5100327081891726	0	0	0	False
Italy_Sicily_Punic_I4798	False	0	-0.360	0.406	-0.070	1.025	0.00408782	3.53318417154469e-05	3.53318417154469e-05	0	0	0	0	False
Italy_Sicily_Punic_I4798	True	0.640	0.232	0.128	0	0	0.369694	0.14852529478385024	0	0	0	0.1032247568033331	1.0	True
Italy_Sicily_Punic_I4798	True	0.562	0.396	0	0.042	0	0.146319	0.022426768752761728	0	0	0.011183018271513911	0	0.17683788262146594	False
Italy_Sicily_Punic_I4798	True	0.558	0.427	0	0	0.015	0.105894	0.012550434405742661	0	0	1.0	0.08403928732356136	0	True
Italy_Sicily_Punic_I4798	True	0.707	0	0.238	0.056	0	0.364668	0.14384772560341208	0	0.09916012143079767	0	0	0.06348182625304877	False
Italy_Sicily_Punic_I4798	True	0.499	0	0.231	0	0.270	0.584128	0.4896815485857363	0	1.0	0	0.31876670079540714	0	True
Italy_Sicily_Punic_I4798	True	0.626	0	0	0.020	0.354	6.98759e-09	6.692757459347831e-12	0	1.3859913217117992e-11	9.114931032172535e-13	0	0	False
Italy_Sicily_Punic_I4798	False	0	1.364	-0.384	0.020	0	1.14625e-19	0.0	0.0	0	0	0	0.0	False
Italy_Sicily_Punic_I4798	False	0	0.641	-0.042	0	0.422	8.12831e-24	0.0	2.3647750424515834e-14	0	0	0.0	0	False
Italy_Sicily_Punic_I4798	False	0	0.397	0	-0.042	0.644	4.85573e-07	9.486321728147118e-10	2.2079065242763818e-09	0	7.646169025710137e-07	0	0	False
Italy_Sicily_Punic_I4798	False	0	0	0.246	-0.052	0.805	0.000881523	1.0686813069149537e-05	2.1467724072854466e-06	0.016154305378894063	0	0	0	False
Italy_Sicily_Punic_I4798	True	0.595	0.405	0	0	0	0.127301	0.024890987395934205	0	0	0.01854414939506721	0.18425076213211877	0.43781595134855456	True
Italy_Sicily_Punic_I4798	True	0.746	0	0.252	0	0	0.19479	0.05247161722040661	0	0.048487738498585786	0	0.05037297786152439	0.012217702450145751	True
Italy_Sicily_Punic_I4798	True	0.919	0	0	0.081	0	6.27294e-09	1.1889933482223114e-11	0	1.0213940804248978e-11	1.5343282200319663e-12	0	0.11964209316750818	False
